0.12686845,5.099599105
5.923481993,6.37579213
5.991968005,5.863658453
0.383401006,5.362914814
0.27874959,5.9979281
0.59467106,6.068503394
6.230695532,3.816074619
6.200788696,6.038047722
0.212815695,4.298209033
0.032482762,5.095639033
0.527456178,5.180205766
6.134887487,4.776898208
5.843703555,3.508009562
5.951852602,5.688780103
6.152961875,3.698463057
6.278217939,4.73285414
0.696420605,4.772027322
6.18543377,6.033819816
5.960767718,4.958265453
6.018656066,5.087621569
6.274141449,4.29043853
6.238759049,3.945467236
6.250693497,5.708887102
0.252218562,4.195619789
6.131340634,6.047434178
6.14934531,4.358125083
0.038714633,3.959712229
0.09840084,5.09204458
0.621891358,5.474493277
6.100684357,4.950099195
6.055323294,5.437309228
0.085869849,6.47318713
0.536089546,4.544402455
0.054531796,4.637768241
0.361421317,3.19834257
0.279568839,4.161987077
0.006366494,3.594084645
0.256406119,5.293972186
0.482618084,6.766391245
0.114292279,4.776390836
0.396936944,5.261279912
6.178715728,4.955891194
0.15988454,3.733855011
6.177675179,4.108142223
5.882637334,5.645809657
0.28653363,5.434388236
0.046263507,4.22534114
0.056355239,6.155457751
6.044545491,4.526469195
0.254158491,4.585088085
0.058967974,6.123039626
0.083748771,5.435162221
6.194866945,3.85350219
6.254090924,3.49806792
0.136239518,7.137452645
6.105969473,5.16468474
0.341201138,5.373023543
5.66779331,5.7108998
6.169820948,5.476052936
6.167951876,4.001019622
6.127372824,3.424347405
0.354546314,3.547919262
0.363023951,4.809872132
6.133889893,5.035065468
0.170241325,4.776147951
6.143975186,4.534398424
0.059835645,3.593384755
5.932006671,5.770497941
0.267193792,4.464310646
0.022543708,5.393242011
5.901301133,5.022664868
0.047753441,3.938631525
0.117990908,3.653678086
6.076890357,5.59549241
6.194293158,3.921823173
6.265683333,5.731287002
6.05597064,4.81493323
0.267092127,4.788028199
0.235314246,4.920817083
6.031365391,5.243789042
5.951086749,5.437534899
0.148400901,4.309801202
5.668169661,5.210341479
6.220506902,4.978129922
5.988874423,3.841110802
6.161769154,4.537986003
0.365701143,5.607917523
6.075437666,4.211529003
0.432479043,4.717052827
5.78299778,6.562132786
0.143811886,5.629269545
5.660586568,4.038406231
0.269385375,4.820511483
0.236959458,5.330173814
0.158168498,5.455651886
6.241735964,6.875236859
6.186833744,6.578625817
5.602415176,2.03671015
6.277225081,6.37772285
0.141953096,4.301324513
0.061436838,4.576522585
0.385309199,2.857878896
5.971493668,4.702093272
6.094907068,4.882356925
5.975641528,5.249241099
6.228477615,5.06990137
0.167685489,6.279842341
5.885404486,3.468226849
5.959498361,4.818005007
0.019891715,4.629504972
6.153674124,5.231021606
0.185296912,3.483104713
0.382232103,4.885962578
6.217787944,6.648799019
0.487825359,5.01460641
0.232844799,5.047995755
0.137997292,4.664074063
0.225395271,3.841308516
0.20744931,3.960900749
6.018394194,4.480969202
0.685472747,5.950106917
6.117191,4.978787924
0.29329064,3.664166213
6.251374961,5.109799515
5.831048429,5.551376457
0.10954738,4.922112047
0.21345415,2.632274253
0.127781871,4.19159532
6.211263356,4.443449931
0.055602847,4.869132068
5.822866365,4.342371454
0.049278112,5.338281573
5.841954143,6.152841722
5.979830767,4.772098864
0.097041772,7.234661305
0.033265061,6.481462042
0.076531132,3.322708372
0.217897955,4.528431181
5.913859566,5.256465992
0.221569068,5.154196631
0.192212627,5.526201422
0.023271289,4.466833786
6.280519247,3.773547737
0.207759593,3.650121672
0.018689262,5.186211368
6.120212883,5.324544221
5.915421766,4.582080075
6.156112594,6.527403724
0.126756573,5.467903282
6.183985214,5.473748661
0.442246011,4.625024938
0.08334707,5.075032009
6.233044137,4.463546753
6.068716726,4.284529238
6.098145542,3.730942976
0.40013622,4.583802273
0.41164579,7.133059759
5.966101932,6.724412033
0.110591492,4.773600847
5.719596393,4.298177855
6.061227508,4.368108457
6.040359766,5.614081837
5.98924017,5.311361905
6.075096155,4.437927371
0.351599798,5.852777046
0.357599308,4.37213023
0.117050979,4.846907381
0.461455692,4.207131811
0.121911614,6.949834053
6.121208705,6.20332482
0.025366873,4.573192062
6.260573912,5.242021082
0.13414001,5.1195497
6.189120433,5.721267975
6.252755594,5.539617335
6.072359804,5.495732551
5.790967835,4.034200246
0.274583021,6.252425305
0.167969552,4.11195304
0.125654624,6.067366482
0.326147028,4.34178735
6.125375112,5.20207601
5.972706661,5.065040723
6.172052609,7.393725562
6.265606134,5.024484885
5.805403153,5.35413635
5.644228892,5.438389951
0.318215245,6.852921128
0.279400082,6.09318468
6.034566581,5.626801768
0.30958099,5.315984612
6.280307216,5.165144596
0.203403631,5.852378214
0.096150485,4.956754448
6.262517032,7.277442061
6.224594517,4.016732328
5.904427654,3.939626062
6.144119842,5.583667705
0.333190633,5.696514925
0.532157739,6.309806368
0.302199587,5.723863062
5.860167393,4.987983429
0.393018111,4.675855516
6.273761773,5.255762841
5.919936282,5.952595737
5.702140535,6.23163606
6.03565036,3.582312511
0.117715953,5.92601831
6.041954931,3.592950174
0.274807974,2.912886937
6.194087283,5.761402189
6.14192401,5.769149418
6.223720292,4.149995396
6.164963142,3.545722024
0.366741485,5.819433993
0.018467737,5.007609575
5.882907936,3.486467076
0.288956341,3.130234518
6.182579941,5.062929921
0.274352486,6.711795766
0.001272003,3.914466606
6.017471495,3.213418846
0.603038241,7.423843538
6.265066631,5.355545222
6.249416868,3.898276234
0.036927662,6.635098297
0.109754087,5.166034011
0.283608086,5.679117046
6.03724753,5.936762992
6.057026015,3.833114331
6.214403048,2.904251486
6.093341941,5.912815706
5.761666154,3.199562134
0.054282833,5.365343162
5.684313219,4.046004682
0.414866012,4.404129601
6.126242816,5.324308587
6.018565481,4.855588834
5.955975929,5.574420919
0.042763366,5.703992708
5.709485932,5.913166863
5.727255077,6.606144683
5.898497925,4.953425097
6.194895906,5.817519655
6.07720272,5.827277644
0.099300392,6.135149847
6.103890031,4.527385834
6.044975519,3.776029091
5.581265449,6.457527454
0.076284796,4.243341826
6.109493165,5.560594961
5.841665164,6.130936557
0.100596105,4.808376329
5.94265952,3.273519554
6.171837641,4.76868826
6.228717872,4.333913126
0.36249052,3.49575424
6.262364944,3.37544632
0.502195784,5.953891623
0.474757945,3.699617484
0.012344358,4.309412019
0.5594254,5.123835079
0.610064722,5.743876182
5.838825024,4.477634001
6.124597853,6.570524627
6.182480021,5.169777923
5.745710182,6.565101231
6.19445706,8.041216458
0.756928552,4.980426315
6.146801771,4.896007291
0.292395084,7.509035739
5.678976989,3.762305635
5.774706497,4.532011618
0.266080989,6.891910809
0.258591855,3.546171145
6.231347969,4.874956145
0.030624554,4.036894744
0.382630273,5.730641108
0.218701319,5.307761232
6.160824674,6.275382189
0.06619055,4.828193275
0.101780115,3.792098802
6.214497715,6.311553126
6.040346803,5.609644766
6.072025162,6.080872508
6.214826914,3.792751507
5.831444173,4.986160688
0.704865353,5.913216878
0.103055115,6.155623901
6.118915603,6.251970206
5.812804033,6.734008374
0.182739892,2.813341875
0.504231189,3.818912677
0.145177004,6.086053307
0.635631733,4.070765473
5.940581226,4.166866143
5.885331845,4.825339727
6.259353991,3.838534074
0.310043397,4.823809107
0.185943089,4.825300318
2.988807491,0.819704681
3.048446535,0.450862157
3.079918216,2.417830374
3.487092065,2.248629847
3.245270222,2.666380405
3.454333569,2.351640941
2.770436495,2.409035094
